Order_ID,Customer_ID,Product_ID,Seller_ID,Quantity,Order_Date,Shipping_Cost,Discount_Amount,Payment_Method,Total_Amount,Delivery_Status,Review_Rating
ORD_43132,CUST_1260,PROD_4015,SELL_125,3,2023-11-10,45.9,64.4,Debit Card,857.29,Pending,5
ORD_43133,CUST_4399,PROD_7742,SELL_160,5,2023-11-11,12.6,12.3,UPI,270.9,Pending,5
ORD_43134,CUST_1058,PROD_1627,SELL_807,1,2023-11-11,11.08,11.55,Debit Card,980.62,Delivered,5
ORD_43135,CUST_2139,PROD_873,SELL_477,5,2023-11-11,10.29,74.77,Net Banking,4960.87,Cancelled,5
ORD_43136,CUST_1960,PROD_2343,SELL_141,5,2023-11-11,12.44,68.81,Credit Card,8005.83,Pending,2
ORD_43137,CUST_3271,PROD_8322,SELL_152,4,2023-11-11,18.04,38.34,UPI,5567.86,Cancelled,4
ORD_43138,CUST_852,PROD_4975,SELL_739,1,2023-11-11,34.35,84.24,Cash on Delivery,749.91,Cancelled,2
ORD_43139,CUST_2684,PROD_6197,SELL_7,4,2023-11-11,4.25,177.38,Net Banking,3318.99,Cancelled,2
ORD_43140,CUST_1046,PROD_3239,SELL_188,3,2023-11-11,24.48,137.21,Cash on Delivery,1815.16,Delivered,1
ORD_43141,CUST_1232,PROD_3987,SELL_406,2,2023-11-11,45.0,193.73,Cash on Delivery,9.19,Cancelled,3
ORD_43142,CUST_122,PROD_4082,SELL_129,3,2023-11-11,21.87,157.12,Cash on Delivery,1325.51,Cancelled,5
ORD_43143,CUST_1943,PROD_7009,SELL_874,3,2023-11-11,48.69,192.22,Debit Card,2506.01,Cancelled,3
ORD_43144,CUST_1117,PROD_5976,SELL_622,1,2023-11-11,3.49,163.4,UPI,1756.14,Pending,2
ORD_43145,CUST_4300,PROD_4215,SELL_845,4,2023-11-11,47.2,124.53,Debit Card,6434.87,Cancelled,2
ORD_43146,CUST_3385,PROD_2216,SELL_962,2,2023-11-11,19.88,153.91,UPI,1200.19,Cancelled,3
ORD_43147,CUST_1990,PROD_9489,SELL_680,2,2023-11-11,16.04,29.67,Debit Card,3773.85,Cancelled,2
ORD_43148,CUST_4331,PROD_3270,SELL_25,4,2023-11-11,26.82,142.87,Credit Card,2625.91,Delivered,1
ORD_43149,CUST_4356,PROD_8981,SELL_558,4,2023-11-11,48.76,30.01,UPI,7852.95,Cancelled,1
ORD_43150,CUST_4936,PROD_9930,SELL_172,5,2023-11-11,39.67,189.3,Cash on Delivery,8103.47,Cancelled,5
ORD_43151,CUST_2908,PROD_7678,SELL_209,2,2023-11-11,12.16,21.31,Cash on Delivery,3032.33,Pending,4
ORD_43152,CUST_2190,PROD_2449,SELL_212,4,2023-11-11,47.13,8.81,UPI,7400.16,Pending,2
ORD_43153,CUST_4148,PROD_9439,SELL_483,3,2023-11-11,38.18,114.13,Cash on Delivery,4393.0,Delivered,3
ORD_43154,CUST_1068,PROD_3874,SELL_655,1,2023-11-11,44.38,18.92,Net Banking,369.54,Pending,2
ORD_43155,CUST_2273,PROD_8341,SELL_173,3,2023-11-11,34.72,31.21,Net Banking,1527.12,Pending,3
ORD_43156,CUST_1495,PROD_6603,SELL_487,1,2023-11-11,13.48,114.43,UPI,90.76,Pending,1
ORD_43157,CUST_783,PROD_2505,SELL_209,3,2023-11-11,30.73,3.54,Credit Card,3758.02,Cancelled,1
ORD_43158,CUST_3755,PROD_40,SELL_3,2,2023-11-11,37.58,93.26,Cash on Delivery,1050.72,Cancelled,1
ORD_43159,CUST_375,PROD_1611,SELL_61,1,2023-11-11,29.15,172.89,Credit Card,128.7,Pending,4
ORD_43160,CUST_1805,PROD_2244,SELL_454,5,2023-11-11,33.74,70.89,UPI,515.0,Delivered,3
ORD_43161,CUST_4304,PROD_1732,SELL_469,5,2023-11-11,5.93,15.37,Debit Card,5382.46,Pending,4
ORD_43162,CUST_3926,PROD_2677,SELL_294,3,2023-11-11,24.64,93.84,Cash on Delivery,2693.23,Cancelled,1
ORD_43163,CUST_3122,PROD_2846,SELL_834,3,2023-11-11,34.07,55.82,Cash on Delivery,3480.33,Delivered,4
ORD_43164,CUST_2039,PROD_4847,SELL_796,3,2023-11-11,30.95,130.88,UPI,3461.25,Delivered,1
ORD_43165,CUST_1318,PROD_5096,SELL_666,5,2023-11-11,25.35,154.0,UPI,8270.55,Pending,3
ORD_43166,CUST_1658,PROD_7768,SELL_525,2,2023-11-11,49.96,92.3,Credit Card,1532.14,Delivered,2
ORD_43167,CUST_4572,PROD_4216,SELL_773,5,2023-11-11,12.5,154.81,Net Banking,2969.54,Cancelled,4
ORD_43168,CUST_3413,PROD_2332,SELL_661,1,2023-11-11,10.37,188.98,Net Banking,761.02,Cancelled,2
ORD_43169,CUST_4017,PROD_3669,SELL_52,1,2023-11-11,9.93,89.4,Cash on Delivery,267.37,Cancelled,4
ORD_43170,CUST_199,PROD_1405,SELL_930,5,2023-11-11,34.86,17.67,Debit Card,9810.39,Cancelled,1
ORD_43171,CUST_3176,PROD_9936,SELL_12,3,2023-11-11,47.28,157.1,Credit Card,1385.92,Pending,1
ORD_43172,CUST_2660,PROD_6898,SELL_178,3,2023-11-11,3.59,110.27,UPI,4315.26,Cancelled,4
ORD_43173,CUST_1120,PROD_3918,SELL_76,4,2023-11-11,9.64,196.98,Cash on Delivery,7538.46,Pending,5
ORD_43174,CUST_943,PROD_9725,SELL_233,1,2023-11-11,34.08,81.1,Debit Card,1464.58,Pending,2
ORD_43175,CUST_894,PROD_1323,SELL_956,4,2023-11-11,36.02,157.46,Cash on Delivery,5213.88,Pending,3
ORD_43176,CUST_4798,PROD_2636,SELL_335,2,2023-11-11,11.43,38.73,Credit Card,235.22,Cancelled,3
ORD_43177,CUST_1046,PROD_2864,SELL_805,2,2023-11-11,48.6,149.89,Net Banking,1090.03,Delivered,1
ORD_43178,CUST_4743,PROD_1797,SELL_625,4,2023-11-11,12.15,42.69,UPI,6606.94,Pending,1
ORD_43179,CUST_1961,PROD_8613,SELL_631,4,2023-11-11,9.04,146.49,Debit Card,1341.63,Cancelled,3
ORD_43180,CUST_2509,PROD_6411,SELL_879,3,2023-11-11,40.95,32.03,Debit Card,4845.67,Pending,3
ORD_43181,CUST_2782,PROD_9632,SELL_883,1,2023-11-11,7.09,125.74,UPI,1784.11,Pending,5
ORD_43182,CUST_2690,PROD_5152,SELL_501,1,2023-11-11,47.35,160.36,Cash on Delivery,743.86,Delivered,3
ORD_43183,CUST_4131,PROD_2307,SELL_746,4,2023-11-11,5.73,92.22,Cash on Delivery,1355.51,Delivered,5
ORD_43184,CUST_4556,PROD_2087,SELL_142,3,2023-11-11,45.59,102.5,UPI,1984.26,Cancelled,1
ORD_43185,CUST_104,PROD_7816,SELL_387,3,2023-11-11,38.29,14.67,Net Banking,2920.54,Pending,4
ORD_43186,CUST_1822,PROD_7340,SELL_571,3,2023-11-11,44.27,60.74,Credit Card,1840.26,Pending,1
ORD_43187,CUST_4023,PROD_393,SELL_249,2,2023-11-11,26.87,189.43,Net Banking,890.02,Cancelled,3
ORD_43188,CUST_3993,PROD_3485,SELL_790,1,2023-11-11,29.34,98.16,Credit Card,1373.45,Pending,4
ORD_43189,CUST_226,PROD_2355,SELL_360,2,2023-11-11,34.26,196.84,Debit Card,2313.26,Pending,4
ORD_43190,CUST_671,PROD_9700,SELL_216,3,2023-11-11,25.13,84.95,Cash on Delivery,2675.94,Delivered,1
ORD_43191,CUST_2177,PROD_7537,SELL_915,5,2023-11-11,31.53,185.28,UPI,5513.5,Cancelled,5
ORD_43192,CUST_3207,PROD_9508,SELL_873,1,2023-11-11,23.01,176.6,UPI,1059.16,Cancelled,5
ORD_43193,CUST_1027,PROD_5055,SELL_616,3,2023-11-11,47.4,64.17,Cash on Delivery,3809.13,Cancelled,1
ORD_43194,CUST_2259,PROD_7366,SELL_662,1,2023-11-11,35.04,130.87,UPI,1865.11,Cancelled,4
ORD_43195,CUST_3870,PROD_8148,SELL_106,4,2023-11-11,48.14,10.38,Cash on Delivery,6643.48,Cancelled,3
ORD_43196,CUST_4070,PROD_8916,SELL_159,2,2023-11-11,22.66,121.2,UPI,3152.48,Cancelled,2
ORD_43197,CUST_1621,PROD_6821,SELL_37,3,2023-11-11,11.08,1.14,Cash on Delivery,516.67,Delivered,1
ORD_43198,CUST_378,PROD_7814,SELL_664,2,2023-11-11,39.14,59.28,Cash on Delivery,2882.94,Cancelled,5
ORD_43199,CUST_3070,PROD_5403,SELL_817,2,2023-11-11,43.04,123.86,Debit Card,2056.4,Pending,2
ORD_43200,CUST_2417,PROD_846,SELL_790,4,2023-11-11,13.87,140.17,Credit Card,7461.02,Cancelled,3
ORD_43201,CUST_4168,PROD_4333,SELL_406,5,2023-11-11,24.26,77.43,Cash on Delivery,9885.43,Delivered,3
ORD_43202,CUST_1843,PROD_1007,SELL_728,2,2023-11-11,39.89,50.02,Net Banking,1326.75,Cancelled,2
ORD_43203,CUST_4720,PROD_3454,SELL_119,4,2023-11-11,26.42,136.46,UPI,4891.24,Delivered,4
ORD_43204,CUST_4319,PROD_7363,SELL_12,2,2023-11-11,7.85,101.23,Net Banking,40.78,Pending,3
ORD_43205,CUST_3218,PROD_2921,SELL_324,2,2023-11-11,17.92,20.03,Debit Card,2612.35,Delivered,3
ORD_43206,CUST_4697,PROD_6987,SELL_791,4,2023-11-11,9.69,129.78,Debit Card,-23.29,Delivered,1
ORD_43207,CUST_2038,PROD_4060,SELL_665,5,2023-11-11,28.84,106.7,Cash on Delivery,5277.04,Cancelled,4
ORD_43208,CUST_433,PROD_5921,SELL_950,3,2023-11-11,4.2,102.52,Cash on Delivery,3365.99,Delivered,3
ORD_43209,CUST_411,PROD_3106,SELL_572,1,2023-11-11,35.94,178.8,Net Banking,807.65,Delivered,4
ORD_43210,CUST_411,PROD_9658,SELL_452,4,2023-11-11,10.51,157.22,UPI,4005.05,Delivered,2
ORD_43211,CUST_2447,PROD_2821,SELL_231,5,2023-11-11,47.29,34.07,Net Banking,4322.07,Delivered,4
ORD_43212,CUST_3711,PROD_6404,SELL_726,4,2023-11-11,3.56,10.59,Cash on Delivery,5068.85,Delivered,4
ORD_43213,CUST_2379,PROD_6701,SELL_107,1,2023-11-11,12.29,49.11,Credit Card,1562.17,Delivered,2
ORD_43214,CUST_4587,PROD_8620,SELL_932,5,2023-11-11,19.99,154.23,Debit Card,4381.86,Cancelled,5
ORD_43215,CUST_3685,PROD_2864,SELL_967,2,2023-11-11,39.91,8.49,Credit Card,2788.3,Cancelled,1
ORD_43216,CUST_1264,PROD_5857,SELL_497,5,2023-11-11,44.67,185.28,Credit Card,6407.99,Pending,4
ORD_43217,CUST_3297,PROD_2953,SELL_514,4,2023-11-11,23.38,111.99,Cash on Delivery,7819.47,Pending,5
ORD_43218,CUST_3272,PROD_9834,SELL_932,2,2023-11-11,32.65,92.65,Net Banking,2974.82,Delivered,5
ORD_43219,CUST_4548,PROD_7714,SELL_231,2,2023-11-11,5.5,192.96,UPI,3366.08,Cancelled,2
ORD_43220,CUST_4474,PROD_5300,SELL_936,1,2023-11-11,6.48,9.6,Credit Card,603.69,Cancelled,3
ORD_43221,CUST_1659,PROD_7177,SELL_630,4,2023-11-11,38.69,183.88,UPI,1810.61,Pending,5
ORD_43222,CUST_116,PROD_5417,SELL_396,3,2023-11-11,42.26,23.65,Net Banking,1792.06,Pending,1
ORD_43223,CUST_4727,PROD_980,SELL_338,3,2023-11-11,43.63,89.22,UPI,4592.56,Cancelled,5
ORD_43224,CUST_4887,PROD_1340,SELL_596,5,2023-11-11,49.14,169.2,Debit Card,2513.29,Pending,3
ORD_43225,CUST_3993,PROD_9548,SELL_51,3,2023-11-11,46.83,48.0,Net Banking,4377.69,Cancelled,5
ORD_43226,CUST_2039,PROD_9741,SELL_130,1,2023-11-11,23.95,61.32,Net Banking,241.97,Pending,5
ORD_43227,CUST_3988,PROD_4011,SELL_479,2,2023-11-11,45.93,47.63,Debit Card,1320.78,Cancelled,4
ORD_43228,CUST_965,PROD_8480,SELL_920,5,2023-11-11,21.59,169.77,Net Banking,-34.98,Pending,3
ORD_43229,CUST_4350,PROD_9548,SELL_876,5,2023-11-11,4.21,98.57,Cash on Delivery,8450.89,Cancelled,2
ORD_43230,CUST_3684,PROD_5981,SELL_473,5,2023-11-11,32.15,156.19,UPI,2978.86,Pending,2
ORD_43231,CUST_1834,PROD_4255,SELL_94,4,2023-11-11,28.51,92.35,Cash on Delivery,1556.12,Cancelled,2
ORD_43232,CUST_2455,PROD_4973,SELL_255,2,2023-11-11,29.01,10.05,Credit Card,3163.68,Pending,2
ORD_43233,CUST_3935,PROD_1153,SELL_150,5,2023-11-11,47.69,111.23,Credit Card,7258.16,Pending,3
ORD_43234,CUST_390,PROD_8468,SELL_522,5,2023-11-11,11.27,98.38,Credit Card,2582.99,Pending,3
ORD_43235,CUST_3846,PROD_8673,SELL_471,3,2023-11-11,40.52,66.85,UPI,1557.37,Cancelled,2
ORD_43236,CUST_4625,PROD_1951,SELL_995,2,2023-11-11,12.28,188.13,Credit Card,3076.87,Cancelled,3
ORD_43237,CUST_1223,PROD_4530,SELL_809,1,2023-11-11,29.89,49.65,Net Banking,872.68,Delivered,5
ORD_43238,CUST_1927,PROD_2389,SELL_596,5,2023-11-11,48.75,55.5,Debit Card,1648.3,Delivered,5
ORD_43239,CUST_2265,PROD_2492,SELL_404,4,2023-11-11,45.09,50.17,Net Banking,35.48,Pending,1
ORD_43240,CUST_713,PROD_2331,SELL_499,1,2023-11-11,40.22,192.81,UPI,743.23,Pending,2
ORD_43241,CUST_3682,PROD_7353,SELL_889,1,2023-11-11,35.02,170.88,Credit Card,70.95,Pending,3
ORD_43242,CUST_2724,PROD_8246,SELL_467,5,2023-11-11,41.49,136.47,UPI,384.62,Cancelled,4
ORD_43243,CUST_1169,PROD_1544,SELL_889,5,2023-11-11,9.37,148.47,Credit Card,589.5,Delivered,1
ORD_43244,CUST_2873,PROD_2777,SELL_427,5,2023-11-11,3.89,187.71,Cash on Delivery,6841.13,Delivered,2
ORD_43245,CUST_1382,PROD_5864,SELL_849,3,2023-11-11,35.21,192.44,Debit Card,3032.88,Pending,1
ORD_43246,CUST_3786,PROD_9118,SELL_525,2,2023-11-11,34.06,142.67,Credit Card,579.97,Pending,4
ORD_43247,CUST_2572,PROD_1629,SELL_715,3,2023-11-11,30.92,176.55,Credit Card,325.04,Pending,5
ORD_43248,CUST_4324,PROD_3130,SELL_679,1,2023-11-11,12.13,40.68,Credit Card,1841.62,Delivered,4
ORD_43249,CUST_4604,PROD_5683,SELL_655,2,2023-11-11,12.07,26.8,Debit Card,2467.67,Delivered,5
ORD_43250,CUST_4316,PROD_1194,SELL_213,2,2023-11-11,7.33,51.56,Cash on Delivery,2639.39,Cancelled,1
ORD_43251,CUST_2159,PROD_6130,SELL_511,2,2023-11-11,27.54,142.86,Credit Card,1892.72,Delivered,1
ORD_43252,CUST_4327,PROD_8970,SELL_181,5,2023-11-11,29.94,185.74,Net Banking,5423.6,Pending,3
ORD_43253,CUST_860,PROD_1613,SELL_748,2,2023-11-11,41.03,80.0,Cash on Delivery,3735.23,Delivered,1
ORD_43254,CUST_3702,PROD_6097,SELL_572,4,2023-11-11,36.57,73.99,Cash on Delivery,1380.1,Delivered,4
ORD_43255,CUST_24,PROD_7872,SELL_796,4,2023-11-11,12.51,153.48,Cash on Delivery,6112.39,Delivered,4
ORD_43256,CUST_1448,PROD_1473,SELL_659,5,2023-11-11,7.03,178.28,Debit Card,8264.6,Pending,1
ORD_43257,CUST_1288,PROD_5545,SELL_84,4,2023-11-11,7.3,170.56,Credit Card,7356.54,Delivered,2
ORD_43258,CUST_1409,PROD_8969,SELL_576,5,2023-11-11,18.98,107.61,Debit Card,471.27,Cancelled,2
ORD_43259,CUST_2622,PROD_8663,SELL_925,5,2023-11-11,15.57,144.27,Net Banking,6761.95,Cancelled,5
ORD_43260,CUST_1541,PROD_238,SELL_499,2,2023-11-11,48.78,166.25,Cash on Delivery,2354.27,Delivered,5
ORD_43261,CUST_3394,PROD_631,SELL_276,2,2023-11-11,26.56,109.74,Cash on Delivery,131.8,Pending,2
ORD_43262,CUST_3216,PROD_6319,SELL_39,4,2023-11-11,44.01,81.31,Cash on Delivery,6264.74,Cancelled,3
ORD_43263,CUST_718,PROD_9469,SELL_875,5,2023-11-11,25.34,47.59,UPI,8919.7,Cancelled,5
ORD_43264,CUST_73,PROD_6041,SELL_616,2,2023-11-11,21.4,55.02,Net Banking,3796.1,Delivered,4
ORD_43265,CUST_4266,PROD_7943,SELL_147,5,2023-11-11,28.77,70.1,Debit Card,7616.97,Pending,2
ORD_43266,CUST_2339,PROD_8353,SELL_142,2,2023-11-11,5.64,102.05,Net Banking,3401.67,Pending,2
ORD_43267,CUST_3983,PROD_2321,SELL_727,1,2023-11-11,20.8,80.12,Cash on Delivery,868.07,Cancelled,2
ORD_43268,CUST_3501,PROD_9459,SELL_548,2,2023-11-11,40.57,135.39,Debit Card,2099.04,Delivered,2
ORD_43269,CUST_4148,PROD_6299,SELL_549,1,2023-11-11,30.02,8.75,Net Banking,1241.89,Delivered,3
ORD_43270,CUST_1260,PROD_8156,SELL_7,2,2023-11-12,14.96,191.26,Credit Card,-144.0,Cancelled,5
ORD_43271,CUST_4818,PROD_7807,SELL_601,1,2023-11-12,40.8,47.65,Debit Card,1717.29,Delivered,4
ORD_43272,CUST_4260,PROD_8006,SELL_410,4,2023-11-12,41.06,180.78,Debit Card,630.6,Pending,3
ORD_43273,CUST_2686,PROD_1193,SELL_541,5,2023-11-12,48.87,195.97,Debit Card,370.8,Pending,1
ORD_43274,CUST_794,PROD_7079,SELL_564,3,2023-11-12,5.77,145.98,Net Banking,237.64,Cancelled,1
ORD_43275,CUST_3821,PROD_808,SELL_977,4,2023-11-12,8.0,179.59,Net Banking,4615.21,Cancelled,4
ORD_43276,CUST_2420,PROD_9563,SELL_112,1,2023-11-12,11.78,90.45,Cash on Delivery,745.38,Pending,3
ORD_43277,CUST_1971,PROD_4022,SELL_4,2,2023-11-12,13.93,155.71,Cash on Delivery,3480.1,Delivered,4
ORD_43278,CUST_4277,PROD_4362,SELL_196,3,2023-11-12,5.64,93.9,Credit Card,5630.64,Cancelled,2
ORD_43279,CUST_2571,PROD_472,SELL_336,2,2023-11-12,8.27,157.53,Debit Card,1870.9,Delivered,3
ORD_43280,CUST_1660,PROD_8080,SELL_186,4,2023-11-12,25.16,103.18,Credit Card,4496.66,Cancelled,1
ORD_43281,CUST_4653,PROD_7570,SELL_101,4,2023-11-12,6.64,20.44,Cash on Delivery,7718.72,Delivered,2
ORD_43282,CUST_1320,PROD_3478,SELL_6,1,2023-11-12,43.05,88.21,Credit Card,1488.26,Delivered,4
ORD_43283,CUST_3778,PROD_5672,SELL_464,4,2023-11-12,19.08,112.5,UPI,7838.18,Pending,5
ORD_43284,CUST_3630,PROD_8476,SELL_101,3,2023-11-12,40.08,134.61,Credit Card,949.71,Delivered,2
ORD_43285,CUST_2603,PROD_2215,SELL_272,4,2023-11-12,6.25,84.61,Net Banking,2642.6,Cancelled,5
ORD_43286,CUST_166,PROD_6365,SELL_946,2,2023-11-12,24.51,175.75,Credit Card,114.9,Delivered,2
ORD_43287,CUST_2683,PROD_2010,SELL_932,5,2023-11-12,29.64,167.43,Cash on Delivery,7553.16,Delivered,1
ORD_43288,CUST_1651,PROD_1605,SELL_413,5,2023-11-12,44.84,104.25,Cash on Delivery,4821.09,Cancelled,1
ORD_43289,CUST_582,PROD_4386,SELL_452,2,2023-11-12,7.92,171.88,Debit Card,2659.72,Delivered,4
ORD_43290,CUST_1732,PROD_110,SELL_803,3,2023-11-12,27.33,135.97,Credit Card,3802.61,Pending,5
ORD_43291,CUST_540,PROD_7425,SELL_319,1,2023-11-12,23.9,34.08,Credit Card,1411.57,Delivered,4
ORD_43292,CUST_4677,PROD_8179,SELL_184,3,2023-11-12,5.39,157.41,Cash on Delivery,2537.81,Pending,3
ORD_43293,CUST_33,PROD_7866,SELL_873,2,2023-11-12,8.03,70.77,UPI,2851.36,Delivered,5
ORD_43294,CUST_1599,PROD_4931,SELL_641,1,2023-11-12,18.3,153.33,UPI,-49.87,Pending,1
ORD_43295,CUST_213,PROD_6242,SELL_540,5,2023-11-12,8.39,42.26,UPI,1285.68,Cancelled,2
ORD_43296,CUST_1227,PROD_4930,SELL_222,4,2023-11-12,42.89,178.21,Debit Card,4118.4,Cancelled,1
ORD_43297,CUST_136,PROD_5232,SELL_60,1,2023-11-12,16.42,170.53,Debit Card,757.52,Pending,2
ORD_43298,CUST_4368,PROD_8447,SELL_610,5,2023-11-12,8.52,16.56,UPI,416.81,Cancelled,3
ORD_43299,CUST_4374,PROD_5213,SELL_240,1,2023-11-12,6.93,4.57,Credit Card,696.61,Delivered,5
ORD_43300,CUST_301,PROD_5749,SELL_476,2,2023-11-12,27.77,192.32,Debit Card,71.97,Cancelled,2
ORD_43301,CUST_4679,PROD_2238,SELL_139,3,2023-11-12,40.18,123.65,Net Banking,2592.92,Cancelled,1
ORD_43302,CUST_2952,PROD_9794,SELL_1,2,2023-11-12,41.95,195.52,Net Banking,97.21,Delivered,2
ORD_43303,CUST_3205,PROD_5697,SELL_855,1,2023-11-12,13.84,62.16,Debit Card,481.45,Delivered,4
ORD_43304,CUST_1909,PROD_5987,SELL_809,5,2023-11-12,28.63,28.99,Cash on Delivery,7834.49,Delivered,2
ORD_43305,CUST_676,PROD_2845,SELL_677,2,2023-11-12,13.95,3.0,Credit Card,3688.85,Pending,5
ORD_43306,CUST_3197,PROD_879,SELL_823,5,2023-11-12,33.65,135.92,Credit Card,1851.38,Delivered,5
ORD_43307,CUST_2955,PROD_7974,SELL_868,1,2023-11-12,44.8,169.54,UPI,656.65,Pending,4
ORD_43308,CUST_2269,PROD_211,SELL_777,3,2023-11-12,46.76,143.45,Cash on Delivery,3676.95,Delivered,1
ORD_43309,CUST_459,PROD_9577,SELL_9,2,2023-11-12,37.52,1.66,Net Banking,3770.36,Delivered,4
ORD_43310,CUST_4041,PROD_3442,SELL_590,1,2023-11-12,20.08,146.49,Debit Card,1114.29,Pending,2
ORD_43311,CUST_4590,PROD_169,SELL_48,3,2023-11-12,38.59,173.43,Cash on Delivery,1867.96,Delivered,3
ORD_43312,CUST_4255,PROD_3615,SELL_790,4,2023-11-12,43.74,128.8,Cash on Delivery,6872.66,Pending,2
ORD_43313,CUST_3085,PROD_7672,SELL_259,2,2023-11-12,12.02,140.0,Net Banking,2680.66,Delivered,4
ORD_43314,CUST_3642,PROD_3889,SELL_698,3,2023-11-12,12.13,102.4,Cash on Delivery,2893.62,Cancelled,2
ORD_43315,CUST_898,PROD_4639,SELL_442,2,2023-11-12,42.96,70.22,Debit Card,9.84,Pending,4
ORD_43316,CUST_2049,PROD_2428,SELL_30,3,2023-11-12,41.77,49.71,Net Banking,466.21,Cancelled,1
ORD_43317,CUST_326,PROD_5117,SELL_337,4,2023-11-12,20.73,117.55,UPI,6857.9,Cancelled,3
ORD_43318,CUST_81,PROD_1067,SELL_917,2,2023-11-12,14.11,73.19,Credit Card,3116.92,Pending,1
ORD_43319,CUST_2402,PROD_339,SELL_307,5,2023-11-12,39.11,90.65,Debit Card,252.11,Cancelled,3
ORD_43320,CUST_3262,PROD_1045,SELL_387,3,2023-11-12,46.67,108.07,Credit Card,3120.43,Pending,2
ORD_43321,CUST_3159,PROD_8063,SELL_850,3,2023-11-12,48.02,52.26,Credit Card,5302.94,Delivered,3
ORD_43322,CUST_2277,PROD_9693,SELL_222,4,2023-11-12,44.45,5.12,Net Banking,1838.77,Cancelled,3
ORD_43323,CUST_4414,PROD_1220,SELL_864,1,2023-11-12,22.64,19.92,Debit Card,172.24,Cancelled,4
ORD_43324,CUST_3215,PROD_4114,SELL_478,5,2023-11-12,20.51,27.63,Cash on Delivery,9672.78,Cancelled,3
ORD_43325,CUST_1292,PROD_798,SELL_650,5,2023-11-12,32.5,118.87,Net Banking,9658.13,Cancelled,2
ORD_43326,CUST_4103,PROD_2203,SELL_158,4,2023-11-12,5.98,87.64,UPI,1276.54,Cancelled,3
ORD_43327,CUST_575,PROD_6580,SELL_751,2,2023-11-12,6.79,46.38,Net Banking,1882.19,Delivered,3
ORD_43328,CUST_1384,PROD_1256,SELL_211,4,2023-11-12,31.87,112.09,Debit Card,4813.98,Pending,2
ORD_43329,CUST_3046,PROD_7202,SELL_452,1,2023-11-12,20.66,26.57,Debit Card,828.69,Delivered,4
ORD_43330,CUST_3981,PROD_7166,SELL_49,5,2023-11-12,7.46,199.73,Net Banking,3270.88,Cancelled,5
ORD_43331,CUST_805,PROD_6244,SELL_697,1,2023-11-12,41.67,145.64,Credit Card,411.57,Cancelled,5
ORD_43332,CUST_3989,PROD_6226,SELL_315,5,2023-11-12,45.07,59.62,Cash on Delivery,2059.1,Pending,1
ORD_43333,CUST_2481,PROD_9227,SELL_849,3,2023-11-12,26.94,152.58,Cash on Delivery,1191.18,Pending,3
ORD_43334,CUST_4274,PROD_6923,SELL_691,2,2023-11-12,43.73,27.38,Credit Card,1516.09,Delivered,1
ORD_43335,CUST_4311,PROD_9653,SELL_658,5,2023-11-12,3.44,144.01,UPI,9597.28,Pending,4
ORD_43336,CUST_385,PROD_8293,SELL_216,3,2023-11-12,40.05,162.82,UPI,5048.3,Delivered,5
ORD_43337,CUST_3235,PROD_3178,SELL_421,5,2023-11-12,6.84,149.21,Cash on Delivery,445.33,Pending,2
ORD_43338,CUST_3653,PROD_2136,SELL_740,2,2023-11-12,24.19,167.26,Credit Card,981.81,Delivered,5
ORD_43339,CUST_4980,PROD_3478,SELL_583,5,2023-11-12,31.67,168.36,UPI,2736.61,Cancelled,3
ORD_43340,CUST_2682,PROD_2529,SELL_528,5,2023-11-12,9.25,166.51,Net Banking,1040.94,Delivered,2
ORD_43341,CUST_2470,PROD_9847,SELL_361,4,2023-11-12,25.11,6.23,UPI,917.6,Cancelled,1
ORD_43342,CUST_336,PROD_9938,SELL_896,4,2023-11-12,46.85,192.87,Net Banking,3180.34,Delivered,1
ORD_43343,CUST_4835,PROD_4118,SELL_234,2,2023-11-12,3.75,189.59,Credit Card,2843.78,Pending,4
ORD_43344,CUST_4051,PROD_9428,SELL_45,1,2023-11-12,22.62,60.86,Net Banking,1504.09,Pending,4
ORD_43345,CUST_2732,PROD_6129,SELL_700,4,2023-11-12,21.98,147.0,Cash on Delivery,2713.98,Delivered,3
ORD_43346,CUST_1957,PROD_2906,SELL_771,4,2023-11-12,39.5,130.15,Net Banking,7837.07,Cancelled,1
ORD_43347,CUST_4819,PROD_977,SELL_304,4,2023-11-12,40.86,83.16,Credit Card,6980.54,Cancelled,1
ORD_43348,CUST_39,PROD_9150,SELL_342,4,2023-11-12,8.48,155.45,Cash on Delivery,7189.67,Delivered,4
ORD_43349,CUST_242,PROD_9501,SELL_261,3,2023-11-12,34.92,154.48,Cash on Delivery,4656.56,Cancelled,4
ORD_43350,CUST_2383,PROD_7247,SELL_808,2,2023-11-12,21.22,110.27,UPI,2351.17,Cancelled,1
ORD_43351,CUST_1757,PROD_7387,SELL_71,3,2023-11-12,43.2,30.73,Credit Card,2291.27,Pending,3
ORD_43352,CUST_2966,PROD_8595,SELL_829,4,2023-11-12,12.16,195.58,Credit Card,4457.98,Delivered,3
ORD_43353,CUST_3325,PROD_9464,SELL_335,3,2023-11-12,34.47,186.04,Credit Card,1913.93,Pending,5
ORD_43354,CUST_1905,PROD_896,SELL_905,5,2023-11-12,17.58,47.83,Credit Card,9243.7,Pending,5
ORD_43355,CUST_533,PROD_765,SELL_998,5,2023-11-12,37.15,101.65,UPI,2353.2,Delivered,4
